"Survey Date","Question Group","Question Text",Respondents,"Average Rating Out of 7","Response 1 Text","Response 1 Percent","Response 2 Text","Response 2 Percent","Response 3 Text","Response 3 Percent","Response 4 Text","Response 4 Percent","Response 5 Text","Response 5 Percent","Response 6 Text","Response 6 Percent","Response 7 Text","Response 7 Percent"
01-AUG-2016,Perceptions,"The mbta is a cost-conscious organization.",409,3.38,"Strongly Disagree",.1907000000,Disagree,.1794000000,"Slightly Disagree",.1317000000,"Neither Agree nor Disagree",.2322000000,"Slightly Agree",.1185000000,Agree,.1160000000,"Strongly Agree",.0315000000
01-AUG-2016,Perceptions,"The mbta uses technology to meet the needs and demands of its riders.",409,4.37,"Strongly Disagree",.0793000000,Disagree,.1017000000,"Slightly Disagree",.1365000000,"Neither Agree nor Disagree",.1097000000,"Slightly Agree",.2391000000,Agree,.2900000000,"Strongly Agree",.0437000000
01-AUG-2016,Perceptions,"The mbta is a good value for the money.",409,4.41,"Strongly Disagree",.1038000000,Disagree,.1048000000,"Slightly Disagree",.1249000000,"Neither Agree nor Disagree",.1060000000,"Slightly Agree",.1779000000,Agree,.2715000000,"Strongly Agree",.1112000000
01-AUG-2016,Perceptions,"The mbta has a fleet of trains and buses that are clean and well maintained.",409,3.60,"Strongly Disagree",.1597000000,Disagree,.1372000000,"Slightly Disagree",.2008000000,"Neither Agree nor Disagree",.1330000000,"Slightly Agree",.2043000000,Agree,.1439000000,"Strongly Agree",.0212000000
01-AUG-2016,Conditions,"Wait time at stop",405,5.12,Unacceptable,.0424000000,"Very Poor",.0223000000,Poor,.0623000000,Fair,.1750000000,Good,.2514000000,"Very Good",.2359000000,Excellent,.2107000000
01-AUG-2016,Conditions,"Stop condition &amp; cleanliness",408,4.98,Unacceptable,.0163000000,"Very Poor",.0328000000,Poor,.0684000000,Fair,.1850000000,Good,.3395000000,"Very Good",.2461000000,Excellent,.1119000000
01-AUG-2016,Conditions,"Vehicle crowdedness",409,4.77,Unacceptable,.0379000000,"Very Poor",.0557000000,Poor,.1157000000,Fair,.1968000000,Good,.2237000000,"Very Good",.2219000000,Excellent,.1482000000
01-AUG-2016,Conditions,"Vehicle cleanliness",410,4.92,Unacceptable,.0093000000,"Very Poor",.0337000000,Poor,.0691000000,Fair,.2591000000,Good,.2893000000,"Very Good",.2197000000,Excellent,.1198000000
01-AUG-2016,Conditions,"Speed/travel time",411,4.85,Unacceptable,.0387000000,"Very Poor",.0377000000,Poor,.0806000000,Fair,.2016000000,Good,.2866000000,"Very Good",.2239000000,Excellent,.1309000000
01-AUG-2016,Conditions,"Parking availability",147,4.79,Unacceptable,.0606000000,"Very Poor",.0837000000,Poor,.0445000000,Fair,.2024000000,Good,.2233000000,"Very Good",.1994000000,Excellent,.1861000000
01-AUG-2016,Conditions,"Real-time communications",326,4.79,Unacceptable,.0312000000,"Very Poor",.0808000000,Poor,.0702000000,Fair,.1991000000,Good,.2698000000,"Very Good",.2068000000,Excellent,.1422000000
01-AUG-2016,Communication,"Mbta website",353,5.00,"Extremely Dissatisfied",.0096000000,"Very Dissatisfied",.0287000000,"Somewhat Dissatisfied",.0813000000,Neutral,.1866000000,"Somewhat Satisfied",.2971000000,"Very Satisfied",.3185000000,"Extremely Satisfied",.0783000000
01-AUG-2016,Communication,"Real time arrival signage (""countdown timers"")",373,5.25,"Extremely Dissatisfied",.0281000000,"Very Dissatisfied",.0368000000,"Somewhat Dissatisfied",.0911000000,Neutral,.0964000000,"Somewhat Satisfied",.2063000000,"Very Satisfied",.3348000000,"Extremely Satisfied",.2065000000
01-AUG-2016,Communication,"In-station announcements",371,4.57,"Extremely Dissatisfied",.0437000000,"Very Dissatisfied",.0619000000,"Somewhat Dissatisfied",.1124000000,Neutral,.1858000000,"Somewhat Satisfied",.3206000000,"Very Satisfied",.2092000000,"Extremely Satisfied",.0666000000
01-AUG-2016,Communication,"On-vehicle announcements",391,4.15,"Extremely Dissatisfied",.0640000000,"Very Dissatisfied",.0719000000,"Somewhat Dissatisfied",.2296000000,Neutral,.1999000000,"Somewhat Satisfied",.2058000000,"Very Satisfied",.1781000000,"Extremely Satisfied",.0507000000
01-AUG-2016,Communication,T-alerts,358,4.72,"Extremely Dissatisfied",.0371000000,"Very Dissatisfied",.0473000000,"Somewhat Dissatisfied",.1077000000,Neutral,.2011000000,"Somewhat Satisfied",.2627000000,"Very Satisfied",.2592000000,"Extremely Satisfied",.0848000000
01-AUG-2016,Communication,"Real-time mobile apps (e.g. nextbus)",258,5.13,"Extremely Dissatisfied",.0297000000,"Very Dissatisfied",.0495000000,"Somewhat Dissatisfied",.0764000000,Neutral,.1199000000,"Somewhat Satisfied",.2270000000,"Very Satisfied",.3257000000,"Extremely Satisfied",.1718000000
01-SEP-2016,Communication,"Real time arrival signage (""countdown timers"")",411,5.29,"Extremely Dissatisfied",.0249296821,"Very Dissatisfied",.0394471255,"Somewhat Dissatisfied",.0845239827,Neutral,.0591330196,"Somewhat Satisfied",.2630982844,"Very Satisfied",.3182751934,"Extremely Satisfied",.2105927122
01-SEP-2016,Communication,"In-station announcements",396,4.65,"Extremely Dissatisfied",.0434057950,"Very Dissatisfied",.0595372983,"Somewhat Dissatisfied",.1394306715,Neutral,.1527136177,"Somewhat Satisfied",.2871845814,"Very Satisfied",.2045082487,"Extremely Satisfied",.1132197874
01-SEP-2016,Communication,"On-vehicle announcements",430,4.29,"Extremely Dissatisfied",.0543092380,"Very Dissatisfied",.0948684033,"Somewhat Dissatisfied",.1765552900,Neutral,.1823765249,"Somewhat Satisfied",.2293023186,"Very Satisfied",.1976754238,"Extremely Satisfied",.0649128013
01-SEP-2016,Communication,T-alerts,375,4.78,"Extremely Dissatisfied",.0529317091,"Very Dissatisfied",.0584320141,"Somewhat Dissatisfied",.1092740287,Neutral,.1491083323,"Somewhat Satisfied",.2484207949,"Very Satisfied",.2315853154,"Extremely Satisfied",.1502478054
01-SEP-2016,Communication,"Real-time mobile apps (e.g. nextbus)",269,5.22,"Extremely Dissatisfied",.0395918004,"Very Dissatisfied",.0285670033,"Somewhat Dissatisfied",.0620526605,Neutral,.1394107299,"Somewhat Satisfied",.2139444107,"Very Satisfied",.3066915666,"Extremely Satisfied",.2097418286
01-SEP-2016,"Top Line","How would you rate the mbta overall?",478,4.53,"Extremely Dissatisfied",.0213772448,"Very Dissatisfied",.0925066595,"Somewhat Dissatisfied",.1687007399,Neutral,.0736313089,"Somewhat Satisfied",.3702323192,"Very Satisfied",.2381930705,"Extremely Satisfied",.0353586571
01-SEP-2016,"Top Line","How would you rate this trip overall?",449,4.75,"Extremely Dissatisfied",.0636718136,"Very Dissatisfied",.0698087761,"Somewhat Dissatisfied",.0912439870,Neutral,.1053100022,"Somewhat Satisfied",.2395861634,"Very Satisfied",.3555242260,"Extremely Satisfied",.0748550316
01-SEP-2016,"Top Line","How likely are you to continue using the mbta in the future?",449,6.33,"Extremely Unlikely",.0093189668,"Very Unlikely",.0097584993,Unlikely,.0193803318,"Neither Likely nor Unlikely",.0246647972,Likely,.0709030480,"Very Likely",.2759786689,"Extremely Likely",.5899956880
01-SEP-2016,"Top Line","How likely are you to recommend the mbta to a friend or colleague?",446,5.17,"Extremely Unlikely",.0619262919,"Very Unlikely",.0282803026,Unlikely,.0621028188,"Neither Likely nor Unlikely",.1622789858,Likely,.1686571136,"Very Likely",.2455636552,"Extremely Likely",.2711908321
01-SEP-2016,Perceptions,"The mbta provides reliable public transportation services.",443,4.09,"Strongly Disagree",.1133672382,Disagree,.1296491953,"Slightly Disagree",.1595234593,"Neither Agree nor Disagree",.0822670525,"Slightly Agree",.2280567714,Agree,.2372608667,"Strongly Agree",.0498754166
01-SEP-2016,Perceptions,"The mbta is a cost-conscious organization.",445,3.46,"Strongly Disagree",.1820531561,Disagree,.1781971136,"Slightly Disagree",.1289750695,"Neither Agree nor Disagree",.2183449811,"Slightly Agree",.1327424980,Agree,.1210732519,"Strongly Agree",.0386139297
01-SEP-2016,Perceptions,"The mbta uses technology to meet the needs and demands of its riders.",444,4.48,"Strongly Disagree",.0719172648,Disagree,.0868960975,"Slightly Disagree",.1372960604,"Neither Agree nor Disagree",.1040263987,"Slightly Agree",.2619773611,Agree,.2683052823,"Strongly Agree",.0695815352
01-SEP-2016,Perceptions,"The mbta is a good value for the money.",445,4.64,"Strongly Disagree",.0779836643,Disagree,.0807815686,"Slightly Disagree",.1170650861,"Neither Agree nor Disagree",.1221189988,"Slightly Agree",.1949749527,Agree,.2638345156,"Strongly Agree",.1432412138
01-SEP-2016,Perceptions,"The mbta has a fleet of trains and buses that are clean and well maintained.",443,3.63,"Strongly Disagree",.1374651291,Disagree,.1871818766,"Slightly Disagree",.1943621554,"Neither Agree nor Disagree",.0864877278,"Slightly Agree",.2043252639,Agree,.1636793850,"Strongly Agree",.0264984622
01-SEP-2016,Conditions,"Wait time at stop",443,5.05,Unacceptable,.0719684815,"Very Poor",.0335746893,Poor,.0729001232,Fair,.1337146989,Good,.2076122827,"Very Good",.2395818247,Excellent,.2406478997
01-SEP-2016,Conditions,"Stop condition &amp; cleanliness",436,5.00,Unacceptable,.0168526519,"Very Poor",.0392282593,Poor,.0788754066,Fair,.2007834593,Good,.2656185254,"Very Good",.2557249583,Excellent,.1429167392
01-SEP-2016,Conditions,"Vehicle crowdedness",446,4.40,Unacceptable,.0899845186,"Very Poor",.0824210663,Poor,.1081836091,Fair,.1981384218,Good,.2140671119,"Very Good",.1972946423,Excellent,.1099106300
01-SEP-2016,Conditions,"Vehicle cleanliness",444,4.98,Unacceptable,.0096880260,"Very Poor",.0425395664,Poor,.0597866663,Fair,.2202462021,Good,.3102103404,"Very Good",.2241098188,Excellent,.1334193801
01-SEP-2016,Conditions,"Speed/travel time",447,4.80,Unacceptable,.0558098531,"Very Poor",.0485703037,Poor,.0868264318,Fair,.1873087947,Good,.2408387428,"Very Good",.2286678347,Excellent,.1519780392
01-SEP-2016,Conditions,"Parking availability",147,4.74,Unacceptable,.1394283556,"Very Poor",.0470736402,Poor,.0411477033,Fair,.1269674207,Good,.2062581268,"Very Good",.2341956288,Excellent,.2049291247
01-SEP-2016,Conditions,"Real-time communications",361,4.86,Unacceptable,.0465549283,"Very Poor",.0519193438,Poor,.0949867139,Fair,.1647898114,Good,.2430887989,"Very Good",.2358480107,Excellent,.1628123930
01-SEP-2016,Communication,"Mbta website",384,4.99,"Extremely Dissatisfied",.0239527870,"Very Dissatisfied",.0379865129,"Somewhat Dissatisfied",.0689115823,Neutral,.1906185232,"Somewhat Satisfied",.2793658743,"Very Satisfied",.2673630382,"Extremely Satisfied",.1318016822
01-OCT-2016,"Top Line","How would you rate the mbta overall?",412,4.61,"Extremely Dissatisfied",.0242000000,"Very Dissatisfied",.0799000000,"Somewhat Dissatisfied",.1400000000,Neutral,.1007000000,"Somewhat Satisfied",.3579000000,"Very Satisfied",.2640000000,"Extremely Satisfied",.0334000000
01-OCT-2016,"Top Line","How would you rate this trip overall?",387,4.76,"Extremely Dissatisfied",.0388000000,"Very Dissatisfied",.0667000000,"Somewhat Dissatisfied",.1051000000,Neutral,.1412000000,"Somewhat Satisfied",.2643000000,"Very Satisfied",.3042000000,"Extremely Satisfied",.0797000000
01-OCT-2016,"Top Line","How likely are you to continue using the mbta in the future?",387,6.44,"Extremely Unlikely",.0060000000,"Very Unlikely",.0070000000,Unlikely,.0134000000,"Neither Likely nor Unlikely",.0224000000,Likely,.0572000000,"Very Likely",.2540000000,"Extremely Likely",.6399000000
01-OCT-2016,"Top Line","How likely are you to recommend the mbta to a friend or colleague?",387,5.10,"Extremely Unlikely",.0548000000,"Very Unlikely",.0315000000,Unlikely,.0424000000,"Neither Likely nor Unlikely",.1911000000,Likely,.2316000000,"Very Likely",.2038000000,"Extremely Likely",.2449000000
01-OCT-2016,Perceptions,"The mbta provides reliable public transportation services.",385,4.04,"Strongly Disagree",.0992000000,Disagree,.1320000000,"Slightly Disagree",.1754000000,"Neither Agree nor Disagree",.0828000000,"Slightly Agree",.2901000000,Agree,.1753000000,"Strongly Agree",.0450000000
01-OCT-2016,Perceptions,"The mbta is a cost-conscious organization.",385,3.45,"Strongly Disagree",.1800000000,Disagree,.1541000000,"Slightly Disagree",.1534000000,"Neither Agree nor Disagree",.2264000000,"Slightly Agree",.1479000000,Agree,.1107000000,"Strongly Agree",.0274000000
01-OCT-2016,Perceptions,"The mbta uses technology to meet the needs and demands of its riders.",382,4.43,"Strongly Disagree",.0488000000,Disagree,.0984000000,"Slightly Disagree",.1516000000,"Neither Agree nor Disagree",.1305000000,"Slightly Agree",.2608000000,Agree,.2644000000,"Strongly Agree",.0455000000
01-OCT-2016,Perceptions,"The mbta is a good value for the money.",385,4.50,"Strongly Disagree",.0855000000,Disagree,.0821000000,"Slightly Disagree",.1216000000,"Neither Agree nor Disagree",.1356000000,"Slightly Agree",.2116000000,Agree,.2585000000,"Strongly Agree",.1050000000
01-OCT-2016,Perceptions,"The mbta has a fleet of trains and buses that are clean and well maintained.",385,3.62,"Strongly Disagree",.1001000000,Disagree,.2014000000,"Slightly Disagree",.2003000000,"Neither Agree nor Disagree",.1471000000,"Slightly Agree",.2076000000,Agree,.1189000000,"Strongly Agree",.0246000000
01-OCT-2016,Conditions,"Wait time at stop",386,5.05,Unacceptable,.0444000000,"Very Poor",.0315000000,Poor,.0623000000,Fair,.1905000000,Good,.2617000000,"Very Good",.1779000000,Excellent,.2317000000
01-OCT-2016,Conditions,"Stop condition &amp; cleanliness",379,4.95,Unacceptable,.0199000000,"Very Poor",.0135000000,Poor,.0579000000,Fair,.2569000000,Good,.3231000000,"Very Good",.2108000000,Excellent,.1179000000
01-OCT-2016,Conditions,"Vehicle crowdedness",387,4.54,Unacceptable,.0623000000,"Very Poor",.0724000000,Poor,.1031000000,Fair,.2411000000,Good,.2235000000,"Very Good",.1371000000,Excellent,.1604000000
01-OCT-2016,Conditions,"Vehicle cleanliness",384,4.89,Unacceptable,.0074000000,"Very Poor",.0229000000,Poor,.0718000000,Fair,.2646000000,Good,.3358000000,"Very Good",.1983000000,Excellent,.0991000000
01-OCT-2016,Conditions,"Speed/travel time",386,4.66,Unacceptable,.0556000000,"Very Poor",.0387000000,Poor,.0886000000,Fair,.2162000000,Good,.3195000000,"Very Good",.1705000000,Excellent,.1107000000
01-OCT-2016,Conditions,"Parking availability",71,5.04,Unacceptable,.0251000000,"Very Poor",.1145000000,Poor,.0622000000,Fair,.0854000000,Good,.2753000000,"Very Good",.1776000000,Excellent,.2599000000
01-OCT-2016,Conditions,"Real-time communications",305,4.61,Unacceptable,.0460000000,"Very Poor",.0632000000,Poor,.0993000000,Fair,.1883000000,Good,.3420000000,"Very Good",.1503000000,Excellent,.1109000000
01-OCT-2016,Communication,"Mbta website",315,5.02,"Extremely Dissatisfied",.0105000000,"Very Dissatisfied",.0323000000,"Somewhat Dissatisfied",.0849000000,Neutral,.1771000000,"Somewhat Satisfied",.3004000000,"Very Satisfied",.2817000000,"Extremely Satisfied",.1132000000
01-OCT-2016,Communication,"Real time arrival signage (""countdown timers"")",357,5.19,"Extremely Dissatisfied",.0175000000,"Very Dissatisfied",.0408000000,"Somewhat Dissatisfied",.1015000000,Neutral,.0772000000,"Somewhat Satisfied",.2699000000,"Very Satisfied",.3254000000,"Extremely Satisfied",.1677000000
01-OCT-2016,Communication,"In-station announcements",352,4.66,"Extremely Dissatisfied",.0384000000,"Very Dissatisfied",.0517000000,"Somewhat Dissatisfied",.1242000000,Neutral,.1547000000,"Somewhat Satisfied",.3350000000,"Very Satisfied",.2161000000,"Extremely Satisfied",.0800000000
01-OCT-2016,Communication,"On-vehicle announcements",367,4.35,"Extremely Dissatisfied",.0390000000,"Very Dissatisfied",.0890000000,"Somewhat Dissatisfied",.1861000000,Neutral,.1617000000,"Somewhat Satisfied",.2936000000,"Very Satisfied",.1556000000,"Extremely Satisfied",.0750000000
01-OCT-2016,Communication,T-alerts,323,4.77,"Extremely Dissatisfied",.0296000000,"Very Dissatisfied",.0659000000,"Somewhat Dissatisfied",.1116000000,Neutral,.1558000000,"Somewhat Satisfied",.2870000000,"Very Satisfied",.2404000000,"Extremely Satisfied",.1098000000
01-OCT-2016,Communication,"Real-time mobile apps (e.g. nextbus)",245,5.08,"Extremely Dissatisfied",.0138000000,"Very Dissatisfied",.0425000000,"Somewhat Dissatisfied",.1174000000,Neutral,.1206000000,"Somewhat Satisfied",.2620000000,"Very Satisfied",.2712000000,"Extremely Satisfied",.1724000000
01-NOV-2016,"Top Line","How would you rate the mbta overall?",409,4.41,"Extremely Dissatisfied",.0411000000,"Very Dissatisfied",.0944000000,"Somewhat Dissatisfied",.1881000000,Neutral,.0863000000,"Somewhat Satisfied",.3004000000,"Very Satisfied",.2544000000,"Extremely Satisfied",.0353000000
01-NOV-2016,"Top Line","How would you rate this trip overall?",373,4.52,"Extremely Dissatisfied",.0926000000,"Very Dissatisfied",.1035000000,"Somewhat Dissatisfied",.0792000000,Neutral,.1296000000,"Somewhat Satisfied",.1894000000,"Very Satisfied",.3225000000,"Extremely Satisfied",.0832000000
01-NOV-2016,"Top Line","How likely are you to continue using the mbta in the future?",373,6.29,"Extremely Unlikely",.0008000000,"Very Unlikely",.0145000000,Unlikely,.0143000000,"Neither Likely nor Unlikely",.0545000000,Likely,.0742000000,"Very Likely",.2637000000,"Extremely Likely",.5779000000
01-NOV-2016,"Top Line","How likely are you to recommend the mbta to a friend or colleague?",370,4.97,"Extremely Unlikely",.0779000000,"Very Unlikely",.0642000000,Unlikely,.0718000000,"Neither Likely nor Unlikely",.1445000000,Likely,.1543000000,"Very Likely",.2157000000,"Extremely Likely",.2715000000
01-NOV-2016,Perceptions,"The mbta provides reliable public transportation services.",368,3.87,"Strongly Disagree",.1830000000,Disagree,.1299000000,"Slightly Disagree",.1254000000,"Neither Agree nor Disagree",.0849000000,"Slightly Agree",.2051000000,Agree,.2114000000,"Strongly Agree",.0603000000
01-NOV-2016,Perceptions,"The mbta is a cost-conscious organization.",368,3.47,"Strongly Disagree",.1998000000,Disagree,.1328000000,"Slightly Disagree",.1239000000,"Neither Agree nor Disagree",.2638000000,"Slightly Agree",.1304000000,Agree,.1219000000,"Strongly Agree",.0273000000
01-NOV-2016,Perceptions,"The mbta uses technology to meet the needs and demands of its riders.",367,4.48,"Strongly Disagree",.0823000000,Disagree,.0889000000,"Slightly Disagree",.1120000000,"Neither Agree nor Disagree",.1342000000,"Slightly Agree",.2208000000,Agree,.2853000000,"Strongly Agree",.0765000000
01-NOV-2016,Perceptions,"The mbta is a good value for the money.",367,4.47,"Strongly Disagree",.1056000000,Disagree,.1043000000,"Slightly Disagree",.1003000000,"Neither Agree nor Disagree",.1193000000,"Slightly Agree",.1718000000,Agree,.2693000000,"Strongly Agree",.1295000000
01-NOV-2016,Perceptions,"The mbta has a fleet of trains and buses that are clean and well maintained.",367,3.55,"Strongly Disagree",.1983000000,Disagree,.1450000000,"Slightly Disagree",.1340000000,"Neither Agree nor Disagree",.1364000000,"Slightly Agree",.2280000000,Agree,.1342000000,"Strongly Agree",.0242000000
01-NOV-2016,Conditions,"Wait time at stop",368,4.81,Unacceptable,.0730000000,"Very Poor",.0523000000,Poor,.0852000000,Fair,.1666000000,Good,.2094000000,"Very Good",.2318000000,Excellent,.1817000000
01-NOV-2016,Conditions,"Stop condition &amp; cleanliness",366,4.80,Unacceptable,.0198000000,"Very Poor",.0279000000,Poor,.0819000000,Fair,.2604000000,Good,.3097000000,"Very Good",.2176000000,Excellent,.0827000000
01-NOV-2016,Conditions,"Vehicle crowdedness",373,4.50,Unacceptable,.0955000000,"Very Poor",.0600000000,Poor,.0930000000,Fair,.2148000000,Good,.1996000000,"Very Good",.2108000000,Excellent,.1263000000
01-NOV-2016,Conditions,"Vehicle cleanliness",371,4.87,Unacceptable,.0132000000,"Very Poor",.0180000000,Poor,.0864000000,Fair,.2377000000,Good,.3496000000,"Very Good",.2050000000,Excellent,.0901000000
01-NOV-2016,Conditions,"Speed/travel time",371,4.63,Unacceptable,.0754000000,"Very Poor",.0636000000,Poor,.0880000000,Fair,.1968000000,Good,.2238000000,"Very Good",.2114000000,Excellent,.1410000000
01-NOV-2016,Conditions,"Parking availability",72,5.05,Unacceptable,.0950000000,"Very Poor",.0273000000,Poor,.0156000000,Fair,.1701000000,Good,.2320000000,"Very Good",.2021000000,Excellent,.2578000000
01-NOV-2016,Conditions,"Real-time communications",306,4.60,Unacceptable,.0717000000,"Very Poor",.0383000000,Poor,.0981000000,Fair,.2040000000,Good,.2751000000,"Very Good",.2249000000,Excellent,.0879000000
01-NOV-2016,Communication,"Mbta website",319,4.91,"Extremely Dissatisfied",.0225000000,"Very Dissatisfied",.0366000000,"Somewhat Dissatisfied",.1002000000,Neutral,.1912000000,"Somewhat Satisfied",.2688000000,"Very Satisfied",.2621000000,"Extremely Satisfied",.1187000000
01-NOV-2016,Communication,"Real time arrival signage (""countdown timers"")",345,5.11,"Extremely Dissatisfied",.0436000000,"Very Dissatisfied",.0268000000,"Somewhat Dissatisfied",.0992000000,Neutral,.1019000000,"Somewhat Satisfied",.2295000000,"Very Satisfied",.3320000000,"Extremely Satisfied",.1669000000
01-NOV-2016,Communication,"In-station announcements",340,4.54,"Extremely Dissatisfied",.0651000000,"Very Dissatisfied",.0518000000,"Somewhat Dissatisfied",.1211000000,Neutral,.1891000000,"Somewhat Satisfied",.2774000000,"Very Satisfied",.2027000000,"Extremely Satisfied",.0927000000
01-NOV-2016,Communication,"On-vehicle announcements",351,4.06,"Extremely Dissatisfied",.0760000000,"Very Dissatisfied",.1197000000,"Somewhat Dissatisfied",.1742000000,Neutral,.1862000000,"Somewhat Satisfied",.2438000000,"Very Satisfied",.1388000000,"Extremely Satisfied",.0614000000
01-NOV-2016,Communication,T-alerts,301,4.64,"Extremely Dissatisfied",.0597000000,"Very Dissatisfied",.0485000000,"Somewhat Dissatisfied",.0881000000,Neutral,.1931000000,"Somewhat Satisfied",.3239000000,"Very Satisfied",.1795000000,"Extremely Satisfied",.1072000000
01-NOV-2016,Communication,"Real-time mobile apps (e.g. nextbus)",274,4.91,"Extremely Dissatisfied",.0418000000,"Very Dissatisfied",.0534000000,"Somewhat Dissatisfied",.1119000000,Neutral,.1128000000,"Somewhat Satisfied",.2459000000,"Very Satisfied",.2921000000,"Extremely Satisfied",.1421000000
